Iter_Num,LR,Loss,Elapsed Time
72,0.01,1.8455255031585693,3.935539917089045
73,0.01,1.6577811241149902,3.9722070419229567
74,0.01,1.4890661239624023,4.006963833002374
75,0.01,1.407759666442871,4.040188292041421
76,0.01,1.2353262901306152,4.075049625011161
77,0.01,1.0851812362670898,4.1054997919127345
78,0.01,0.91358482837677,4.140391542110592
79,0.01,0.8030728101730347,4.174140041926876
80,0.01,0.6779974699020386,4.2055901249405
81,0.01,0.5928235054016113,4.235611417097971
82,0.01,0.6123291254043579,4.270541416946799
83,0.01,0.5370527505874634,4.302692374913022
84,0.01,0.44857117533683777,4.334667917108163
85,0.01,0.44703078269958496,4.368980667088181
86,0.01,0.4319702982902527,4.404225917067379
87,0.01,0.36796724796295166,4.437392707914114
88,0.01,0.37749844789505005,4.481566957896575
89,0.01,0.3347585201263428,4.54710637498647
90,0.01,0.3359386622905731,4.646970042027533
91,0.01,0.3010355234146118,4.680889707989991
92,0.01,0.314772367477417,4.717710082884878
93,0.01,0.3184569478034973,4.750851707998663
94,0.01,0.32140958309173584,4.784281708067283
95,0.01,0.31304365396499634,4.81681854208
96,0.01,0.2992517948150635,4.850053417030722
97,0.01,0.26412153244018555,4.885001082904637
98,0.01,0.2822751998901367,4.918768750037998
99,0.01,0.2726626992225647,4.9523821249604225
100,0.01,0.28625285625457764,4.98571425001137
101,0.0095,0.2507404088973999,5.0230353330262005
102,0.0095,0.2594142556190491,5.055216749897227
103,0.0095,0.25068825483322144,5.090200958075002
104,0.0095,0.2834600806236267,5.124092666897923
105,0.0095,0.21737979352474213,5.157843250082806
106,0.0095,0.24435046315193176,5.19261374999769
107,0.0095,0.23391538858413696,5.225924750091508
108,0.0095,0.230949267745018,5.258005250012502
109,0.0095,0.20959138870239258,5.290523916948587
110,0.0095,0.21204373240470886,5.322584958048537
111,0.0095,0.20702093839645386,5.3596116250846535
112,0.0095,0.20156578719615936,5.395274708047509
113,0.0095,0.18727806210517883,5.428389749955386
114,0.0095,0.2688949704170227,5.463385832961649
115,0.0095,0.21139225363731384,5.496516916900873
116,0.0095,0.20205488801002502,5.530683167045936
117,0.0095,0.17500191926956177,5.565542458090931
118,0.0095,0.1764962375164032,5.600426916964352
119,0.0095,0.1757201999425888,5.633578957989812
120,0.0095,0.16524408757686615,5.66591849992983
121,0.0095,0.1605723798274994,5.698831957997754
122,0.0095,0.16651515662670135,5.7345853329170495
123,0.0095,0.1704147905111313,5.771908957976848
124,0.0095,0.16287752985954285,5.808927207952365
125,0.0095,0.1628413051366806,5.845511917024851
126,0.0095,0.18402379751205444,5.880023458041251
127,0.0095,0.1985609382390976,5.912686750059947
128,0.0095,0.1596779227256775,5.947156042093411
129,0.0095,0.1678585261106491,5.979696583002806
130,0.0095,0.1604936122894287,6.012382792076096
131,0.0095,0.1303786039352417,6.045673874905333
132,0.0095,0.12955841422080994,6.078337250044569
133,0.0095,0.17317573726177216,6.110360458027571
134,0.0095,0.12548397481441498,6.14195516705513
135,0.0095,0.15402919054031372,6.180620874976739
136,0.0095,0.13565358519554138,6.215155000099912
137,0.0095,0.14299345016479492,6.246299375081435
138,0.0095,0.14011986553668976,6.281200583092868
139,0.0095,0.11097455024719238,6.3111902920063585
140,0.0095,0.12538601458072662,6.343633667100221
141,0.0095,0.1444091945886612,6.378113999962807
142,0.0095,0.11937442421913147,6.4145722079556435
143,0.0095,0.15231278538703918,6.455277249915525
144,0.0095,0.08631137758493423,6.489730207948014
145,0.0095,0.1371527910232544,6.521246375050396
146,0.0095,0.11184321343898773,6.554120708024129
147,0.0095,0.11801102012395859,6.589174499968067
148,0.0095,0.11841994524002075,6.622587041929364
149,0.0095,0.146528959274292,6.655692792031914
150,0.0095,0.1241997554898262,6.6892424169927835
151,0.0095,0.12817350029945374,6.721327499952167
152,0.0095,0.19761228561401367,6.753642792114988
153,0.0095,0.11188797652721405,6.784600582905114
154,0.0095,0.10126985609531403,6.816632166970521
155,0.0095,0.08702380955219269,6.8501123751048
156,0.0095,0.09196732193231583,6.8965732080396265
157,0.0095,0.13430458307266235,6.935529750073329
158,0.0095,0.10688740015029907,6.969661792041734
159,0.0095,0.1198144257068634,7.004035917110741
160,0.0095,0.10197262465953827,7.039013042114675
161,0.0095,0.10405381768941879,7.07591462507844
162,0.0095,0.091663658618927,7.108964042039588
163,0.0095,0.11849616467952728,7.142624875064939
164,0.0095,0.0732659325003624,7.174639124888927
165,0.0095,0.12176577746868134,7.207179707940668
166,0.0095,0.10672636330127716,7.241248792037368
167,0.0095,0.1097053810954094,7.2741350419819355
168,0.0095,0.12943023443222046,7.307568500051275
169,0.0095,0.09178119152784348,7.339980832999572
170,0.0095,0.090861976146698,7.373620792059228
171,0.0095,0.13505609333515167,7.4077095000538975
172,0.0095,0.09383229166269302,7.440536791924387
173,0.0095,0.12380726635456085,7.475030916975811
174,0.0095,0.09065179526805878,7.50641041691415
175,0.0095,0.0966142937541008,7.538512208033353
176,0.0095,0.11390525102615356,7.571789083071053
177,0.0095,0.10650118440389633,7.604408832965419
178,0.0095,0.10084385424852371,7.635108374990523
179,0.0095,0.08779551088809967,7.668282458093017
180,0.0095,0.0880160927772522,7.701497625093907
181,0.0095,0.08990924805402756,7.734109125100076
182,0.0095,0.08616511523723602,7.768268666928634
183,0.0095,0.09948893636465073,7.80062891705893
184,0.0095,0.1065664142370224,7.831358707975596
185,0.0095,0.07887844741344452,7.866346041904762
186,0.0095,0.07404141873121262,7.89970299997367
187,0.0095,0.09294834733009338,7.93424754193984
188,0.0095,0.1004406213760376,7.964994250098243
189,0.0095,0.08047786355018616,7.996117958100513
190,0.0095,0.06186380609869957,8.028412374900654
191,0.0095,0.0830308347940445,8.06081762490794
192,0.0095,0.0909213125705719,8.093506667064503
193,0.0095,0.07052742689847946,8.127370666945353
194,0.0095,0.05581706762313843,8.158273916924372
195,0.0095,0.08951427042484283,8.187668750062585
196,0.0095,0.08782170712947845,8.21965245809406
197,0.0095,0.08467276394367218,8.250980166951194
198,0.0095,0.08452081680297852,8.282902417005971
199,0.0095,0.08789275586605072,8.315283708041534
200,0.0095,0.07684144377708435,8.347294624894857
201,0.009025,0.07717540860176086,8.378973792074248
202,0.009025,0.06235542893409729,8.410882124910131
203,0.009025,0.07243432104587555,8.442884916905314
204,0.009025,0.06132141128182411,8.474618582986295
205,0.009025,0.05785461887717247,8.506253500003368
206,0.009025,0.10924811661243439,8.537018541945145
207,0.009025,0.07046873867511749,8.567927167052403
208,0.009025,0.07328925281763077,8.59979745792225
209,0.009025,0.05929632484912872,8.63289491692558
210,0.009025,0.09006538987159729,8.664795791963115
211,0.009025,0.0731172114610672,8.697491457918659
212,0.009025,0.07171440124511719,8.7315299580805
213,0.009025,0.05543819069862366,8.763369458029047
214,0.009025,0.10646377503871918,8.797187332995236
215,0.009025,0.06854461133480072,8.832347792107612
216,0.009025,0.09664379805326462,8.867773124948144
217,0.009025,0.0839211642742157,8.9017064999789
218,0.009025,0.06085055321455002,8.93696470791474
219,0.009025,0.07557164132595062,8.971805749926716
220,0.009025,0.07057517021894455,9.007058833027259
221,0.009025,0.10443001240491867,9.042805457953364
222,0.009025,0.06971688568592072,9.079302582889795
223,0.009025,0.07348553836345673,9.114714374998584
224,0.009025,0.0783662348985672,9.149202666943893
225,0.009025,0.08222551643848419,9.180928792105988
226,0.009025,0.08464191854000092,9.21354787494056
227,0.009025,0.06303326785564423,9.250462583033368
228,0.009025,0.10636451095342636,9.286952832946554
229,0.009025,0.07778052985668182,9.32278212509118
230,0.009025,0.06587742269039154,9.3619706670288
231,0.009025,0.09425673633813858,9.395384666975588
232,0.009025,0.06187492609024048,9.429559417068958
233,0.009025,0.06739610433578491,9.464919291902333
234,0.009025,0.06164827197790146,9.501235167030245
235,0.009025,0.051409006118774414,9.545757458079606
236,0.009025,0.08216628432273865,9.590808250010014
237,0.009025,0.0741865336894989,9.653280457947403
238,0.009025,0.06247495487332344,9.690711499890313
239,0.009025,0.085538350045681,9.724323583068326
240,0.009025,0.06725098937749863,9.760868167039007
241,0.009025,0.04299510270357132,9.797131000086665
242,0.009025,0.06645448505878448,10.083702167030424
243,0.009025,0.07762333750724792,10.205174332950264
244,0.009025,0.06132710725069046,10.25202004192397
245,0.009025,0.06146559491753578,10.294303958071396
246,0.009025,0.06398896127939224,10.32399499998428
247,0.009025,0.0648045539855957,10.354936958057806
248,0.009025,0.05254112929105759,10.387320207897574
249,0.009025,0.05984002351760864,10.420041624922305
250,0.009025,0.049054112285375595,10.456793291959912
251,0.009025,0.04467374086380005,10.491270124912262
252,0.009025,0.08502225577831268,10.525610083015636
253,0.009025,0.07192602008581161,10.565809041960165
254,0.009025,0.07807888090610504,10.845439542084932
255,0.009025,0.07580234110355377,11.047418625093997
256,0.009025,0.04500093311071396,11.171322125010192
257,0.009025,0.05494142323732376,11.262629583012313
258,0.009025,0.05199480056762695,11.38481904193759
259,0.009025,0.04290162771940231,11.513287208043039
260,0.009025,0.04850755259394646,11.608914749929681
261,0.009025,0.04174668714404106,11.672698624897748
262,0.009025,0.04299604147672653,11.766193707939237
263,0.009025,0.04501796513795853,11.827596666989848
264,0.009025,0.05417031794786453,11.888016999932006
265,0.009025,0.058856867253780365,11.94727833289653
266,0.009025,0.053089603781700134,12.006104083033279
267,0.009025,0.052633389830589294,12.067868374986574
268,0.009025,0.05436776578426361,12.11875241692178
269,0.009025,0.07063453644514084,12.15313870809041
270,0.009025,0.03850430250167847,12.187853124924004
271,0.009025,0.058188773691654205,12.22428929200396
272,0.009025,0.04415364935994148,12.2598038748838
273,0.009025,0.05376318097114563,12.29480329202488
274,0.009025,0.05717410892248154,12.327363332966343
275,0.009025,0.06847364455461502,12.361714625032619
276,0.009025,0.0777292475104332,12.395261999918148
277,0.009025,0.061602793633937836,12.427910666912794
278,0.009025,0.04242074862122536,12.461460958002135
279,0.009025,0.04968620836734772,12.496916082920507
280,0.009025,0.06789330393075943,12.533016375033185
281,0.009025,0.05909021571278572,12.566858999896795
282,0.009025,0.06292087584733963,12.599869833095
283,0.009025,0.051065243780612946,12.632899249903858
284,0.009025,0.07552029192447662,12.673419333063066
285,0.009025,0.07382294535636902,12.707969957962632
286,0.009025,0.045216482132673264,12.744125582976267
287,0.009025,0.05678904801607132,12.785509916953743
288,0.009025,0.06221995875239372,12.835352417081594
289,0.009025,0.049392975866794586,12.877183625008911
290,0.009025,0.059266865253448486,12.919276125030592
291,0.009025,0.05264053866267204,12.951840041903779
292,0.009025,0.04149550944566727,12.9899547919631
293,0.009025,0.06408943235874176,13.021012833109125
294,0.009025,0.049173761159181595,13.051872333046049
295,0.009025,0.042241863906383514,13.08230729191564
296,0.009025,0.03495749086141586,13.114178000018
297,0.009025,0.043337464332580566,13.149644582998008
298,0.009025,0.049453314393758774,13.197760333074257
299,0.009025,0.055475324392318726,13.243549708044156
300,0.009025,0.04602229595184326,13.278837457997724
301,0.00857375,0.05510767176747322,13.314125250093639
302,0.00857375,0.043341077864170074,13.366953291930258
303,0.00857375,0.05536603182554245,13.403594499919564
304,0.00857375,0.050490252673625946,13.435017250012606
305,0.00857375,0.05167555809020996,13.466788792051375
306,0.00857375,0.046231694519519806,13.501425249967724
307,0.00857375,0.054175280034542084,13.53805087506771
308,0.00857375,0.041366253048181534,13.570237874984741
309,0.00857375,0.03600374981760979,13.603997000027448
310,0.00857375,0.060514338314533234,13.636149167083204
311,0.00857375,0.04084673523902893,13.671541708055884
312,0.00857375,0.06287246942520142,13.704050957923755
313,0.00857375,0.04213861748576164,13.73467033309862
314,0.00857375,0.04266253113746643,13.770052749896422
315,0.00857375,0.04053951054811478,13.802638832945377
316,0.00857375,0.0488782674074173,13.834765542065725
317,0.00857375,0.04186023771762848,13.866324666887522
318,0.00857375,0.03131868690252304,13.899113500025123
319,0.00857375,0.035061053931713104,13.929704958107322
320,0.00857375,0.04704289138317108,13.962852458003908
321,0.00857375,0.04248770698904991,13.995141957886517
322,0.00857375,0.03742048144340515,14.025837457971647
323,0.00857375,0.044122565537691116,14.066049082903191
324,0.00857375,0.04531338810920715,14.107854875037447
325,0.00857375,0.043168891221284866,14.143544333055615
326,0.00857375,0.04209841042757034,14.179693582933396
327,0.00857375,0.032727792859077454,14.215306249912828
328,0.00857375,0.03489997982978821,14.247407833114266
329,0.00857375,0.04272188991308212,14.281745875021443
330,0.00857375,0.05265803635120392,14.318186542019248
331,0.00857375,0.04838329553604126,14.352695832960308
332,0.00857375,0.05072163790464401,14.391424082918093
333,0.00857375,0.035984598100185394,14.425975708058104
334,0.00857375,0.04020111262798309,14.462583916960284
335,0.00857375,0.037478864192962646,14.50053650001064
336,0.00857375,0.045761704444885254,14.537808167049661
337,0.00857375,0.04930491745471954,14.572280042106286
338,0.00857375,0.0428546704351902,14.609828291926533
339,0.00857375,0.04141109436750412,14.713677583029494
340,0.00857375,0.03583498299121857,14.752930625109002
341,0.00857375,0.0485445037484169,14.791827749926597
342,0.00857375,0.04746855050325394,14.830927582923323
343,0.00857375,0.0315604992210865,14.863389249891043
344,0.00857375,0.03252232074737549,14.893750624964014
345,0.00857375,0.04352280870079994,14.923810499953106
346,0.00857375,0.035455528646707535,15.007945457939059
347,0.00857375,0.049974460154771805,15.040702000027522
348,0.00857375,0.027186550199985504,15.072141957934946
349,0.00857375,0.030543165281414986,15.103859541937709
350,0.00857375,0.03252558037638664,15.13569058291614
351,0.00857375,0.04571537673473358,15.16786004207097
352,0.00857375,0.04030805081129074,15.199284750036895
353,0.00857375,0.029607802629470825,15.229998999973759
354,0.00857375,0.03395255655050278,15.265748667065054
355,0.00857375,0.03992585092782974,15.302390374941751
356,0.00857375,0.026613548398017883,15.337585082976148
357,0.00857375,0.03892853856086731,15.370183167047799
358,0.00857375,0.028259245678782463,15.4023814171087
359,0.00857375,0.04474290460348129,15.434480916941538
360,0.00857375,0.03160088509321213,15.46647679200396
361,0.00857375,0.04192919284105301,15.496583249885589
362,0.00857375,0.02721046842634678,15.529266667086631
363,0.00857375,0.040712177753448486,15.560378999914974
364,0.00857375,0.06338377296924591,15.592876124894246
365,0.00857375,0.03527060151100159,15.62478941702284
366,0.00857375,0.03885769098997116,15.65693545807153
367,0.00857375,0.0354967899620533,15.687956041889265
368,0.00857375,0.03297053277492523,15.723334708018228
369,0.00857375,0.041777919977903366,15.75443625007756
370,0.00857375,0.02519221603870392,15.785518707940355
371,0.00857375,0.03260978311300278,15.818359375
372,0.00857375,0.04582270234823227,15.853911957936361
373,0.00857375,0.029575008898973465,15.886998541885987
374,0.00857375,0.026328278705477715,15.918508833041415
375,0.00857375,0.03257259353995323,15.9495471669361
376,0.00857375,0.051738061010837555,16.11338279210031
377,0.00857375,0.03280225396156311,16.419106707908213
378,0.00857375,0.02399182692170143,16.49152766703628
379,0.00857375,0.03475064039230347,16.543346707941964
380,0.00857375,0.034681010991334915,16.603492999915034
381,0.00857375,0.04277010262012482,16.66323654190637
382,0.00857375,0.032798998057842255,16.724281250033528
383,0.00857375,0.02447720430791378,16.808557624928653
384,0.00857375,0.03443696349859238,17.29520275001414
385,0.00857375,0.024663500487804413,17.427015957888216
386,0.00857375,0.03769377991557121,17.50370474997908
387,0.00857375,0.03529134392738342,17.567797125084326
388,0.00857375,0.039777521044015884,17.634974292013794
389,0.00857375,0.020870212465524673,17.693254417041317
390,0.00857375,0.034373506903648376,17.73311679204926
391,0.00857375,0.030409613624215126,17.763437417102978
392,0.00857375,0.030614830553531647,17.793850417016074
393,0.00857375,0.03974165767431259,17.823668542085215
394,0.00857375,0.028261421248316765,17.853923249989748
395,0.00857375,0.03676300495862961,17.90674416697584
396,0.00857375,0.038626186549663544,17.93688854202628
397,0.00857375,0.03341016545891762,17.967696582898498
398,0.00857375,0.03911042585968971,17.99881508294493
399,0.00857375,0.03698761761188507,18.03031758288853
400,0.00857375,0.02585183084011078,18.061072000069544
401,0.0081450625,0.02997783198952675,18.093192792031914
402,0.0081450625,0.04003240913152695,18.124408999923617
403,0.0081450625,0.046322278678417206,18.155919957906008
404,0.0081450625,0.028998758643865585,18.194757499964908
405,0.0081450625,0.03144285827875137,18.225186167052016
406,0.0081450625,0.03960999846458435,18.256584708113223
407,0.0081450625,0.025937173515558243,18.2987420829013
408,0.0081450625,0.02952292375266552,18.3300510419067
409,0.0081450625,0.04555937647819519,18.362589749973267
410,0.0081450625,0.018238622695207596,18.394209082936868
411,0.0081450625,0.01899741403758526,18.424574207980186
412,0.0081450625,0.02453773096203804,18.456582375103608
413,0.0081450625,0.05480046570301056,18.486547542037442
414,0.0081450625,0.06369010359048843,18.516319167101756
415,0.0081450625,0.058828916400671005,18.5472135420423
416,0.0081450625,0.0384945385158062,18.579760208027437
417,0.0081450625,0.030102115124464035,18.612242749892175
418,0.0081450625,0.024906940758228302,18.643357125110924
419,0.0081450625,0.02652701549232006,18.674984625075012
420,0.0081450625,0.022189054638147354,18.706654167035595
421,0.0081450625,0.03410055488348007,18.73972212499939
422,0.0081450625,0.022588670253753662,18.77300970791839
423,0.0081450625,0.02920052781701088,18.80495633301325
424,0.0081450625,0.04435494542121887,18.837129082996398
425,0.0081450625,0.032003793865442276,18.86811358295381
426,0.0081450625,0.02559017762541771,18.899893417023122
427,0.0081450625,0.029979337006807327,18.932860708096996
428,0.0081450625,0.032664984464645386,18.96633179206401
429,0.0081450625,0.03409165143966675,18.999121875036508
430,0.0081450625,0.034771211445331573,19.03156074997969
431,0.0081450625,0.03005243092775345,19.06322850007564
432,0.0081450625,0.02419986203312874,19.097117624944076
433,0.0081450625,0.05628804862499237,19.1288685828913
434,0.0081450625,0.035873495042324066,19.160341291921213
435,0.0081450625,0.03468633443117142,19.19388062506914
436,0.0081450625,0.04522936791181564,19.226036624982953
437,0.0081450625,0.03504541888833046,19.25801070802845
438,0.0081450625,0.024277284741401672,19.288386541884392
439,0.0081450625,0.0558081790804863,19.318875417113304
440,0.0081450625,0.029686618596315384,19.34946404211223
441,0.0081450625,0.03846169635653496,19.380715833045542
442,0.0081450625,0.03626133129000664,19.41291837510653
443,0.0081450625,0.030110813677310944,19.44457345805131
444,0.0081450625,0.040337447077035904,19.476687333080918
445,0.0081450625,0.0340837799012661,19.50769529188983
446,0.0081450625,0.025083061307668686,19.54104824992828
447,0.0081450625,0.03793059289455414,19.57267037499696
448,0.0081450625,0.02649438939988613,19.606369249988347
449,0.0081450625,0.03157355636358261,19.646930667106062
450,0.0081450625,0.03393331915140152,19.68577591702342
451,0.0081450625,0.04091448336839676,19.71777845802717
452,0.0081450625,0.03387477993965149,19.749131249962375
453,0.0081450625,0.02984483167529106,19.781551792053506
454,0.0081450625,0.030120594426989555,19.815675500081852
455,0.0081450625,0.021753208711743355,19.848615792114288
456,0.0081450625,0.04716383293271065,19.88110570795834
457,0.0081450625,0.04179801419377327,19.911738167051226
458,0.0081450625,0.048162538558244705,19.944670374970883
459,0.0081450625,0.03134913742542267,19.97810670803301
460,0.0081450625,0.02664243057370186,20.009559249971062
461,0.0081450625,0.025803737342357635,20.042353166965768
462,0.0081450625,0.026829717680811882,20.075752333039418
463,0.0081450625,0.0300553310662508,20.107400707900524
464,0.0081450625,0.02515319362282753,20.140687000006437
465,0.0081450625,0.02781756967306137,20.17215279210359
466,0.0081450625,0.04197690263390541,20.204188667004928
467,0.0081450625,0.03745628148317337,20.23664933303371
468,0.0081450625,0.02822794020175934,20.269186707912013
469,0.0081450625,0.021527089178562164,20.30036887503229
470,0.0081450625,0.021673377603292465,20.33238924993202
471,0.0081450625,0.027629980817437172,20.36373283294961
472,0.0081450625,0.04120820015668869,20.396254291990772
473,0.0081450625,0.01746978983283043,20.428684666985646
474,0.0081450625,0.03165461868047714,20.46031004190445
475,0.0081450625,0.021010085940361023,20.49252716707997
476,0.0081450625,0.029749540612101555,20.52448479202576
477,0.0081450625,0.023351600393652916,20.55642749997787
478,0.0081450625,0.0343116894364357,20.587062750011683
479,0.0081450625,0.02166779525578022,20.618834957946092
480,0.0081450625,0.030031269416213036,20.651627416955307
481,0.0081450625,0.04422849044203758,20.682741000084206
482,0.0081450625,0.01525147631764412,20.713831583037972
483,0.0081450625,0.026623550802469254,20.744260417064652
484,0.0081450625,0.029234664514660835,20.776312791975215
485,0.0081450625,0.025859978049993515,20.80783858289942
486,0.0081450625,0.029497597366571426,20.839756875066087
487,0.0081450625,0.02322116121649742,20.872481167083606
488,0.0081450625,0.036966580897569656,20.901988457888365
489,0.0081450625,0.02465367130935192,20.934391458053142
490,0.0081450625,0.027944177389144897,20.967217958066612
491,0.0081450625,0.03201165795326233,21.00031916704029
492,0.0081450625,0.022134428843855858,21.032846708083525
493,0.0081450625,0.061392415314912796,21.064994083018973
494,0.0081450625,0.02506452053785324,21.09662774996832
495,0.0081450625,0.026568803936243057,21.128952333005145
496,0.0081450625,0.02383529394865036,21.160069749923423
497,0.0081450625,0.020907677710056305,21.19272774993442
498,0.0081450625,0.03987948223948479,21.22454091697
499,0.0081450625,0.025202587246894836,21.257027707993984
500,0.0081450625,0.03329703211784363,21.28863645810634
501,0.007737809374999999,0.026185069233179092,21.322545249946415
502,0.007737809374999999,0.017630431801080704,21.35489287506789
503,0.007737809374999999,0.029482126235961914,21.38642091699876
504,0.007737809374999999,0.029528794810175896,21.418728166958317
505,0.007737809374999999,0.028186261653900146,21.450367958052084
506,0.007737809374999999,0.022563189268112183,21.482765458058566
507,0.007737809374999999,0.027190357446670532,21.514638375025243
508,0.007737809374999999,0.045791398733854294,21.544676291989163
509,0.007737809374999999,0.02982819452881813,21.57424662495032
510,0.007737809374999999,0.029332458972930908,21.60542095801793
511,0.007737809374999999,0.029299704357981682,21.636390458093956
512,0.007737809374999999,0.02624557539820671,21.68168408307247
513,0.007737809374999999,0.03186424449086189,21.71356449997984
514,0.007737809374999999,0.02854330837726593,21.75259799999185
515,0.007737809374999999,0.013458166271448135,21.78559700003825
516,0.007737809374999999,0.023118963465094566,21.817412375006825
517,0.007737809374999999,0.02801385521888733,21.850253500044346
518,0.007737809374999999,0.02742334082722664,21.88712004199624
519,0.007737809374999999,0.021747231483459473,21.926381583092734
520,0.007737809374999999,0.016012217849493027,21.956723375013098
521,0.007737809374999999,0.03056517243385315,21.988244500011206
522,0.007737809374999999,0.03798544034361839,22.02685591694899
523,0.007737809374999999,0.02295045554637909,22.06347645795904
524,0.007737809374999999,0.02179623208940029,22.094245583051816
525,0.007737809374999999,0.020713549107313156,22.127735583111644
526,0.007737809374999999,0.01828974112868309,22.164213583106175
527,0.007737809374999999,0.023590730503201485,22.19937654188834
528,0.007737809374999999,0.015570361167192459,22.231848208000883
529,0.007737809374999999,0.02819831296801567,22.26336841704324
530,0.007737809374999999,0.02674170210957527,22.295360499992967
531,0.007737809374999999,0.028133798390626907,22.32608454208821
532,0.007737809374999999,0.031302064657211304,22.358836458064616
533,0.007737809374999999,0.030269496142864227,22.40495470794849
534,0.007737809374999999,0.044096846133470535,22.45936358300969
535,0.007737809374999999,0.0222253929823637,22.497067583026364
536,0.007737809374999999,0.02785201370716095,22.53195795789361
537,0.007737809374999999,0.023842016234993935,22.567447792040184
538,0.007737809374999999,0.01647401601076126,22.602838875027373
539,0.007737809374999999,0.03568073362112045,22.63682254194282
540,0.007737809374999999,0.013914790004491806,22.669060375075787
541,0.007737809374999999,0.02328863926231861,22.700415041996166
542,0.007737809374999999,0.02076278254389763,22.732884249882773
543,0.007737809374999999,0.017429403960704803,22.770957000087947
544,0.007737809374999999,0.022233080118894577,22.81758620799519
545,0.007737809374999999,0.021130375564098358,22.856693333014846
546,0.007737809374999999,0.021015889942646027,22.894118916941807
547,0.007737809374999999,0.02176879346370697,22.93187641701661
548,0.007737809374999999,0.01914541982114315,22.972129999892786
549,0.007737809374999999,0.017117474228143692,23.008160958066583
550,0.007737809374999999,0.014722866006195545,23.045687332982197
551,0.007737809374999999,0.014838103204965591,23.081636124989018
552,0.007737809374999999,0.018725261092185974,23.116608124924824
553,0.007737809374999999,0.03345022723078728,23.148286832962185
554,0.007737809374999999,0.022063199430704117,23.179917624918744
555,0.007737809374999999,0.01687908172607422,23.21126141701825
556,0.007737809374999999,0.02942383661866188,23.24145408300683
557,0.007737809374999999,0.03763269633054733,23.272291833069175
558,0.007737809374999999,0.02138989232480526,23.304281583055854
559,0.007737809374999999,0.01886817254126072,23.336563999997452
560,0.007737809374999999,0.022398995235562325,23.36748812510632
561,0.007737809374999999,0.03285326063632965,23.399740499909967
562,0.007737809374999999,0.02045099437236786,23.430155917070806
563,0.007737809374999999,0.02372913807630539,23.465416291961446
